89.52465548919113,"[7, 2, 0, 1]"
89.52465548919113,"[9, 2, 1]"
89.52465548919113,"[10, 1]"
89.52465548919113,"[6, 3]"
89.52465548919113,"[6, 4]"
89.52465548919113,"[7, 2]"
89.52465548919113,"[11, 1]"
89.52465548919113,"[5, 2, 1]"
89.52465548919113,"[8, 2]"
89.52465548919113,[10]
89.52465548919113,"[5, 1, 1]"
89.52465548919113,"[5, 1, 0, 1]"
89.52465548919113,"[8, 3, 1]"
89.52465548919113,"[9, 6]"
89.52465548919113,[5]
89.52465548919113,"[7, 1, 1]"
89.52465548919113,"[6, 1]"
89.52465548919113,[5]
89.52465548919113,[13]
89.52465548919113,"[10, 1]"
89.52465548919113,"[7, 3, 1]"
89.52465548919113,"[11, 1]"
89.52465548919113,"[8, 0, 0, 1]"
89.52465548919113,"[11, 1]"
89.52465548919113,"[9, 1]"
89.52465548919113,"[5, 1]"
89.52465548919113,"[9, 1]"
89.52465548919113,"[8, 2]"
89.52465548919113,"[4, 2]"
89.52465548919113,"[7, 3]"
89.52465548919113,"[5, 4]"
89.52465548919113,"[8, 1, 0, 0, 1]"
89.52465548919113,"[12, 1]"
89.52465548919113,"[5, 1, 1]"
89.52465548919113,"[3, 1]"
89.52465548919113,"[8, 4, 1]"
89.52465548919113,[8]
89.52465548919113,"[6, 3]"
89.52465548919113,"[7, 0, 2]"
89.52465548919113,"[8, 0, 0, 1]"
89.52465548919113,"[8, 3, 1]"
89.52465548919113,"[7, 3]"
89.52465548919113,"[7, 2]"
89.52465548919113,"[7, 0, 1]"
89.52465548919113,"[9, 3]"
89.52465548919113,"[6, 2]"
89.52465548919113,"[8, 1]"
89.52465548919113,"[10, 1]"
89.52465548919113,"[10, 2, 1]"
89.52465548919113,"[9, 2]"
381.6016334624554,"[23, 1, 1]"
381.6016334624554,"[14, 5]"
381.6016334624554,"[18, 4, 2]"
381.6016334624554,"[11, 9, 2]"
381.6016334624554,"[17, 4, 1]"
381.6016334624554,"[22, 4, 1]"
381.6016334624554,"[19, 4, 0, 1]"
381.6016334624554,"[15, 6, 2]"
381.6016334624554,"[25, 2, 1, 0, 1]"
381.6016334624554,"[15, 3]"
381.6016334624554,"[17, 3, 3]"
381.6016334624554,"[17, 6, 2]"
381.6016334624554,"[15, 3, 3]"
381.6016334624554,"[26, 2, 1]"
381.6016334624554,"[23, 4]"
381.6016334624554,"[17, 5, 1, 0, 1]"
