1000,[]
1000,[1]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[]
1000,"[0, 1]"
3000,[]
3000,[]
3000,[]
3000,[]
3000,[]
3000,[]
3000,[]
3000,[1]
3000,[1]
3000,"[0, 1]"
3000,[1]
3000,[1]
3000,[]
3000,[]
3000,[1]
3000,[1]
3000,[1]
3000,[1]
3000,[1]
3000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[1]
1000,"[0, 0, 1]"
1000,"[0, 1]"
1000,"[0, 1]"
1000,[]
1000,[1]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,"[0, 1]"
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,"[0, 1]"
1000,[1]
1000,[1]
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,"[0, 1]"
1000,[1]
1000,"[0, 1]"
1000,[]
1000,[1]
1000,[]
1000,[]
1000,[1]
1000,[]
1000,[1]
1000,[1]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
1000,[]
3000,[]
3000,[]
3000,[]
3000,"[0, 0, 1]"
3000,[]
3000,[]
3000,[]
3000,[1]
3000,"[0, 1]"
3000,[1]
3000,[]
3000,[1]
3000,[]
3000,"[0, 1]"
3000,[]
3000,[]
3000,[1]
3000,[1]
3000,[]
3000,[]
3000,[]
3000,[]
3000,[1]
3000,[]
3000,"[0, 1]"
3000,[]
3000,[1]
3000,[1]
3000,[]
3000,[1]
3000,[]
3000,[]
3000,[1]
3000,[]
3000,[]
3000,[1]
3000,[]
3000,[]
3000,"[0, 1]"
3000,[1]
3000,[]
3000,[]
3000,"[0, 1]"
